title,price,location,date,model,storage,price_num,normalized_link
iPhone X 64 黑/白 兩色可挑,"NT$3,500","Taoyuan District, Taoyuan",2025-06-27,iPhone X,64,3500.0,https://www.facebook.com/marketplace/item/23881441014817089/
iPhone 11 64G 四色可挑 綠/紫/白/黑,"NT$5,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 11,64,5000.0,https://www.facebook.com/marketplace/item/1918429572251629/
iPhone 11 Pro 64G 三色可挑,"NT$6,300","Taoyuan District, Taoyuan",2025-06-27,iPhone 11 Pro,64,6300.0,https://www.facebook.com/marketplace/item/1861127247790362/
自用 iPhone 14 pro 256g 黑色 電池92% 全部正常,"NT$8,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 14 Pro,256,8500.0,https://www.facebook.com/marketplace/item/1722234578720510/
IPHONE12 128G 綠色 6.1吋 全新電池 可免卡分期 可舊機折抵 歡迎來店看機,"NT$7,500","Tainan, Taiwan",2025-06-27,iPhone 12,128,7500.0,https://www.facebook.com/marketplace/item/1239487951150684/
iPhone 15pro,"NT$21,000","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,Unknown,21000.0,https://www.facebook.com/marketplace/item/1225034665835388/
iPhone 15 promax512G,"$32,000",New Taipei City,2025-06-26,iPhone 15 Pro Max,512,32000.0,https://www.facebook.com/marketplace/item/1342932930145523/
iPhone 15 promax 512G,"$30,000",New Taipei City,2025-06-26,iPhone 15 Pro Max,512,30000.0,https://www.facebook.com/marketplace/item/598442766191190/
Iphone 15 pro 256GB 電池100%,"NT$28,000",New Taipei City,2025-06-26,iPhone 15 Pro,256,28000.0,https://www.facebook.com/marketplace/item/1229001438871036/
誠收 iPhone 14/ 15 pro 256GB,"$13,000","Taipei, Taiwan",2025-06-26,iPhone 14,256,13000.0,https://www.facebook.com/marketplace/item/10029768557109048/
收 IPhone 15up,"$20,000",New Taipei City,2025-06-26,iPhone 15,Unknown,20000.0,https://www.facebook.com/marketplace/item/560643403136307/
iPhone 15 Pro Max 512,"NT$30,000",New Taipei City,2025-06-26,iPhone 15 Pro Max,512,30000.0,https://www.facebook.com/marketplace/item/1948010559269224/
iPhone 15 Pro 256GB 🔋97%,"NT$9,000",New Taipei City,2025-06-26,iPhone 15 Pro,256,9000.0,https://www.facebook.com/marketplace/item/1624637511534905/
iPhone 15 Pro Max 256G 汰色,"NT$29,500","Taipei, Taiwan",2025-06-26,iPhone 15 Pro Max,256,29500.0,https://www.facebook.com/marketplace/item/1936766860417261/
iphone15 256G 粉紅,"NT$1,500","Taipei, Taiwan",2025-06-26,iPhone 15,256,1500.0,https://www.facebook.com/marketplace/item/3013720338799308/
iPhone 15 promax 256G 白色✨..,"NT$12,000",New Taipei City,2025-06-26,iPhone 15 Pro Max,256,12000.0,https://www.facebook.com/marketplace/item/1747518252844052/
iPhone 15 promax 256 銀色 原色,"NT$1,600",New Taipei City,2025-06-26,iPhone 15 Pro Max,256,1600.0,https://www.facebook.com/marketplace/item/3639521386181674/
iphone 15 256g,"NT$15,000","Taipei, Taiwan",2025-06-26,iPhone 15,256,15000.0,https://www.facebook.com/marketplace/item/1957838391646804/
3C蘋果瘋世代｜iPhone15Pro 128G藍色,"NT$21,000","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,128,21000.0,https://www.facebook.com/marketplace/item/1695494018509522/
【販售商品】I phone15 128,"NT$16,500",New Taipei City,2025-06-26,iPhone 15,128,16500.0,https://www.facebook.com/marketplace/item/680146641517414/
I phone15 128,"NT$16,500","Taipei, Taiwan",2025-06-26,iPhone 15,128,16500.0,https://www.facebook.com/marketplace/item/1214895376795574/
售iphone15 pro 1tb,"$23,000","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,1024,23000.0,https://www.facebook.com/marketplace/item/1015521670396042/
【販售商品】I phone15plus 256g,"NT$21,000",New Taipei City,2025-06-26,iPhone 15 Plus,256,21000.0,https://www.facebook.com/marketplace/item/1023336809767995/
Iphone15 pro 128g藍色,"NT$21,000","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,128,21000.0,https://www.facebook.com/marketplace/item/1033016828897167/
（自售限面交）I 15 plus藍 128g 有使用痕跡 所有功能皆正常～,"NT$21,000",New Taipei City,2025-06-26,iPhone 15 Plus,128,21000.0,https://www.facebook.com/marketplace/item/1210125744174941/
I PHONE15Pro原鈦色,"NT$26,500","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,Unknown,26500.0,https://www.facebook.com/marketplace/item/1158116149671201/
【販售商品】I phone15 plus 128,"NT$18,500",New Taipei City,2025-06-26,iPhone 15 Plus,128,18500.0,https://www.facebook.com/marketplace/item/2248022435612447/
iPhone 14-128電89售12000,"NT$12,000","Taipei, Taiwan",2025-06-26,iPhone 14,128,12000.0,https://www.facebook.com/marketplace/item/2774519032740007/
iPhone15 128G 粉紅色 無盒,"NT$19,900",New Taipei City,2025-06-26,iPhone 15,128,19900.0,https://www.facebook.com/marketplace/item/1065259558299084/
iPhone 15 128 g￼,"$18,000",New Taipei City,2025-06-26,iPhone 15,128,18000.0,https://www.facebook.com/marketplace/item/30231794119767670/
【販售商品】I phone13 pro 256,"NT$10,000",New Taipei City,2025-06-26,iPhone 13 Pro,256,10000.0,https://www.facebook.com/marketplace/item/1366561427943079/
i Phone15 pro max (256Gb),"NT$28,000",New Taipei City,2025-06-26,iPhone 15 Pro Max,256,28000.0,https://www.facebook.com/marketplace/item/9856712517766663/
15 Pro 512,"NT$26,500",New Taipei City,2025-06-26,iPhone 15 Pro,512,26500.0,https://www.facebook.com/marketplace/item/1240823710906535/
iPhone 15 pro max 256g 原鈦色,"NT$28,500",New Taipei City,2025-06-26,iPhone 15 Pro Max,256,28500.0,https://www.facebook.com/marketplace/item/1436412173988425/
I Phone 13 promax 黑色128g,"NT$13,900",New Taipei City,2025-06-26,iPhone 13 Pro Max,128,13900.0,https://www.facebook.com/marketplace/item/690363337153861/
iphone 14 pro 256g 電池健康度93% 土城站可面交,"NT$19,500",New Taipei City,2025-06-26,iPhone 14 Pro,256,19500.0,https://www.facebook.com/marketplace/item/1897572804403826/
13 pro max 256,"NT$12,000",New Taipei City,2025-06-26,iPhone 13 Pro Max,256,12000.0,https://www.facebook.com/marketplace/item/692061673599381/
13 pro max 256G 藍,"NT$13,000",New Taipei City,2025-06-26,iPhone 13 Pro Max,256,13000.0,https://www.facebook.com/marketplace/item/1479428623232466/
收 iPhone15 Pro 256 GB,"NT$24,000",New Taipei City,2025-06-26,iPhone 15 Pro,256,24000.0,https://www.facebook.com/marketplace/item/1121701166653397/
iPhone 13 Pro Max 256G 金,"NT$15,300","Taipei, Taiwan",2025-06-26,iPhone 13 Pro Max,256,15300.0,https://www.facebook.com/marketplace/item/1628361941194768/
iPhone15Pro Max 256G 黑色 只要28800 !!!,"NT$28,800","Taipei, Taiwan",2025-06-26,iPhone 15 Pro Max,256,28800.0,https://www.facebook.com/marketplace/item/1261046988840163/
IPHONE 14 PRO MAX 128G,"NT$19,500",New Taipei City,2025-06-26,iPhone 14 Pro Max,128,19500.0,https://www.facebook.com/marketplace/item/691818507097835/
Iphone15 pro max 512藍色,"NT$29,500",New Taipei City,2025-06-26,iPhone 15 Pro Max,512,29500.0,https://www.facebook.com/marketplace/item/1822017008359949/
電車超新IPhone 15 128gb 100電池 只有esim 有盒子,"NT$14,000",New Taipei City,2025-06-26,iPhone 15,128,14000.0,https://www.facebook.com/marketplace/item/1979271092602304/
iPhone 15 編織線 TypeC,NT$200,"Taipei, Taiwan",2025-06-26,iPhone 15,Unknown,200.0,https://www.facebook.com/marketplace/item/1323333295434276/
iPhone 15 plus 128🔋100,"NT$19,000",New Taipei City,2025-06-26,iPhone 15 Plus,128,19000.0,https://www.facebook.com/marketplace/item/690420593846177/
iPhone 15 128G,"$17,000",New Taipei City,2025-06-26,iPhone 15,128,17000.0,https://www.facebook.com/marketplace/item/1053111940178359/
iPhone 15 Promax 256G 黑色,"NT$5,500","Taipei, Taiwan",2025-06-26,iPhone 15 Pro Max,256,5500.0,https://www.facebook.com/marketplace/item/3567864040188979/
iPhone 15 Plus 128 黑色,"NT$19,800","Taipei, Taiwan",2025-06-26,iPhone 15 Plus,128,19800.0,https://www.facebook.com/marketplace/item/1096908415662514/
iPhone 15 128 粉色,"NT$17,500","Taipei, Taiwan",2025-06-26,iPhone 15,128,17500.0,https://www.facebook.com/marketplace/item/1249513470172463/
I Phone 14 pro max 256GB 紫色 功能正常 背板破裂,"NT$1,500","Taipei, Taiwan",2025-06-26,iPhone 14 Pro Max,256,1500.0,https://www.facebook.com/marketplace/item/3966054663633217/
iPhone 14 Pro 256GB..低價出,"NT$7,500",New Taipei City,2025-06-26,iPhone 14 Pro,256,7500.0,https://www.facebook.com/marketplace/item/1101321268477719/
I Phone 15 藍色 256g,"NT$1,300","Taipei, Taiwan",2025-06-26,iPhone 15,256,1300.0,https://www.facebook.com/marketplace/item/1622981005051355/
15 pro 256g黑🔋87,"NT$1,500",New Taipei City,2025-06-26,iPhone 15 Pro,256,1500.0,https://www.facebook.com/marketplace/item/4138846979678795/
IPhone 12 Pro 藍 256G，極品 低價,"NT$5,000",New Taipei City,2025-06-26,iPhone 12 Pro,256,5000.0,https://www.facebook.com/marketplace/item/707248405549424/
Iphone15 256粉,"NT$1,500",New Taipei City,2025-06-26,iPhone 15,256,1500.0,https://www.facebook.com/marketplace/item/1794467787829966/
iPhone15 Pro 128G 藍色~電池100%~6.1吋,"NT$1,500","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,128,1500.0,https://www.facebook.com/marketplace/item/1704298846857744/
iPhone15 128g 粉,"NT$1,300","Taipei, Taiwan",2025-06-26,iPhone 15,128,1300.0,https://www.facebook.com/marketplace/item/727109893135959/
iPhone 11 pro max 256g 金 全新電池有健康度100% 功能正常,"NT$2,000","Taipei, Taiwan",2025-06-26,iPhone 11 Pro Max,256,2000.0,https://www.facebook.com/marketplace/item/1351905952555711/
iPhone 15 256g 粉 自用中古,"NT$1,380",New Taipei City,2025-06-26,iPhone 15,256,1380.0,https://www.facebook.com/marketplace/item/1044814157746244/
自用 iPhone 15 Pro 256G 6.1 灰色 功能正常 漂亮 無拆修 低價出,"NT$5,000","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,256,5000.0,https://www.facebook.com/marketplace/item/1869118563940758/
自用 iPhone 14 pro 256g 黑色 電池82% 全部正常,"NT$7,500",New Taipei City,2025-06-26,iPhone 14 Pro,256,7500.0,https://www.facebook.com/marketplace/item/1402223007497682/
iPhone15 256G 粉色,"NT$1,500",New Taipei City,2025-06-26,iPhone 15,256,1500.0,https://www.facebook.com/marketplace/item/2824483834428703/
iPhone 15 Pro 256G 藍色,"NT$1,500","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,256,1500.0,https://www.facebook.com/marketplace/item/1287454416450644/
iPhone 15 256G,"NT$1,500",New Taipei City,2025-06-26,iPhone 15,256,1500.0,https://www.facebook.com/marketplace/item/1246489730600943/
僅使用三天Iphone15 128g粉色 超新手機,"NT$10,000","Taipei, Taiwan",2025-06-26,iPhone 15,128,10000.0,https://www.facebook.com/marketplace/item/1070818648307601/
女生自用手機 可面交 換新手機了 低價出售iPhone 13 Pro max 256G 急！！！...,"NT$3,500",New Taipei City,2025-06-26,iPhone 13 Pro Max,256,3500.0,https://www.facebook.com/marketplace/item/690986476875996/
【販售商品】i phone 15 pro 128g,"NT$20,800",New Taipei City,2025-06-26,iPhone 15 Pro,128,20800.0,https://www.facebook.com/marketplace/item/961761516016618/
【販售商品】I phone15 pro 128,"NT$22,000",New Taipei City,2025-06-26,iPhone 15 Pro,128,22000.0,https://www.facebook.com/marketplace/item/1065306671663928/
IPhone15綠色256G（保固內可換全新機),"NT$19,999",New Taipei City,2025-06-26,iPhone 15,256,19999.0,https://www.facebook.com/marketplace/item/9933952273388741/
iPhone 15 128g｜限量一台出清🔥,"NT$18,000","Taipei, Taiwan",2025-06-26,iPhone 15,128,18000.0,https://www.facebook.com/marketplace/item/1196369768837422/
IPHONE14 128,"NT$13,000","Taipei, Taiwan",2025-06-26,iPhone 14,128,13000.0,https://www.facebook.com/marketplace/item/1369153710802127/
iPhone 15 粉紅色💓 超美的256g 盒裝完整,"NT$23,000",New Taipei City,2025-06-26,iPhone 15,256,23000.0,https://www.facebook.com/marketplace/item/1451332046037596/
"Iphone15 128G,13 128G,12pro 128G,12 128G,11 128G,Xs max256G,Xr128G","$17,000","Taipei, Taiwan",2025-06-26,iPhone 15,128,17000.0,https://www.facebook.com/marketplace/item/655594077392468/
【售】 iPhone 15 Pro Max 256GB 藍,"NT$28,500","Taipei, Taiwan",2025-06-26,iPhone 15 Pro Max,256,28500.0,https://www.facebook.com/marketplace/item/1538757836842466/
【販售商品】I phone14 128g,"NT$11,500",New Taipei City,2025-06-26,iPhone 14,128,11500.0,https://www.facebook.com/marketplace/item/1455771625802689/
iPhone 15por max 256,"$26,800",New Taipei City,2025-06-26,iPhone 15,256,26800.0,https://www.facebook.com/marketplace/item/1003802845148276/
I phone16 pro 128,"NT$29,000",New Taipei City,2025-06-26,iPhone 16 Pro,128,29000.0,https://www.facebook.com/marketplace/item/1375111550212849/
iPhone 15 128G 黑色,"NT$14,800","Taoyuan District, Taoyuan",2025-06-26,iPhone 15,128,14800.0,https://www.facebook.com/marketplace/item/1021550156832578/
iphone 15 pro 256g,"NT$16,000","Taichung, Taiwan",2025-06-26,iPhone 15 Pro,256,16000.0,https://www.facebook.com/marketplace/item/750539850879070/
Iphone15pro 256,"NT$17,000","Taichung, Taiwan",2025-06-26,iPhone 15 Pro,256,17000.0,https://www.facebook.com/marketplace/item/3972471373082805/
IPHONE 15 128G粉色,"NT$15,000","Taoyuan District, Taoyuan",2025-06-26,iPhone 15,128,15000.0,https://www.facebook.com/marketplace/item/731998395994452/
Iphone 15 pro 256 原鈦,"NT$24,000","Taoyuan District, Taoyuan",2025-06-26,iPhone 15 Pro,256,24000.0,https://www.facebook.com/marketplace/item/730925406183826/
iPhone 15 128g 粉,"NT$15,000","Tainan, Taiwan",2025-06-26,iPhone 15,128,15000.0,https://www.facebook.com/marketplace/item/1885172968948025/
iPhone 15 128g,"NT$17,000","Taichung, Taiwan",2025-06-26,iPhone 15,128,17000.0,https://www.facebook.com/marketplace/item/1056387422702236/
Iphone 15 128 黑,"NT$19,000","Taoyuan District, Taoyuan",2025-06-26,iPhone 15,128,19000.0,https://www.facebook.com/marketplace/item/1253286146324584/
Iphone 15 pro eSIM 128 GB,"NT$19,000",Zhunan,2025-06-26,iPhone 15 Pro,128,19000.0,https://www.facebook.com/marketplace/item/704187492248536/
高雄可面交👌僅展示功能100%新 iPhone 15 pro /15 pro max 128/256G,"NT$18,000","Kaohsiung, Taiwan",2025-06-26,iPhone 15 Pro,128,18000.0,https://www.facebook.com/marketplace/item/1395695305043657/
iPhone 15 128G 全心未拆,"NT$20,800",Yilan City,2025-06-26,iPhone 15,128,20800.0,https://www.facebook.com/marketplace/item/646265087936057/
iPhone 15Pro 128G 藍色 電池91%🍎,"NT$23,300","Taoyuan District, Taoyuan",2025-06-26,iPhone 15 Pro,128,23300.0,https://www.facebook.com/marketplace/item/724661880284404/
台中 IPhone 15 Pro 256g 黑色 黑鈦色 6.1吋 有盒裝 #KN88,"NT$23,900","Taichung, Taiwan",2025-06-26,iPhone 15 Pro,256,23900.0,https://www.facebook.com/marketplace/item/1006907651270325/
iPhone 15 128G 原廠保固半年,"NT$15,900","Tainan, Taiwan",2025-06-26,iPhone 15,128,15900.0,https://www.facebook.com/marketplace/item/1872685076844006/
iphone15 pro max,"NT$27,000",Toufen,2025-06-26,iPhone 15 Pro Max,Unknown,27000.0,https://www.facebook.com/marketplace/item/1076259657760940/
iPhone15 Plus 128G 粉紅色,"NT$18,900","Taichung, Taiwan",2025-06-26,iPhone 15 Plus,128,18900.0,https://www.facebook.com/marketplace/item/664027943265164/
鈦色 Iphone 15 pro 128G,"NT$16,900",Zhubei,2025-06-26,iPhone 15 Pro,128,16900.0,https://www.facebook.com/marketplace/item/1011416794144905/
Iphone 15 pro max 256g 藍,"NT$27,000","Taoyuan District, Taoyuan",2025-06-26,iPhone 15 Pro Max,256,27000.0,https://www.facebook.com/marketplace/item/1610349362995114/
IPhone 14 Pro 256g,"NT$16,000","Taoyuan District, Taoyuan",2025-06-26,iPhone 14 Pro,256,16000.0,https://www.facebook.com/marketplace/item/750028560917395/
iphone14 256g 黑色 電池100%,"NT$13,900","Taichung, Taiwan",2025-06-26,iPhone 14,256,13900.0,https://www.facebook.com/marketplace/item/1104689144811417/
售iPhone 15promax 256g,"$30,000","Taoyuan District, Taoyuan",2025-06-26,iPhone 15 Pro Max,256,30000.0,https://www.facebook.com/marketplace/item/4276433019257533/
Iphone 15 pro max 256 黑鈦,"NT$28,000","Taoyuan District, Taoyuan",2025-06-26,iPhone 15 Pro Max,256,28000.0,https://www.facebook.com/marketplace/item/1069388471400589/
iPhone 14 Pro Max 256,"NT$24,000","Hsinchu, Taiwan",2025-06-26,iPhone 14 Pro Max,256,24000.0,https://www.facebook.com/marketplace/item/676197908622839/
售iPhone 15pro 256GB藍色,"NT$24,800","Taichung, Taiwan",2025-06-26,iPhone 15 Pro,256,24800.0,https://www.facebook.com/marketplace/item/1022042786664071/
Iphone 15 pro max 原鈦,"NT$28,000","Taoyuan District, Taoyuan",2025-06-26,iPhone 15 Pro Max,Unknown,28000.0,https://www.facebook.com/marketplace/item/1313294333693972/
台中一中售 IPHONE15PROMAX 512G藍色 高容電池100% 機況超棒 僅此一台 買到賺到~~,"NT$31,000","Taichung, Taiwan",2025-06-26,iPhone 15 Pro Max,512,31000.0,https://www.facebook.com/marketplace/item/2169450690171061/
iPhone 14promax金/256g/電池健康度92% 無盒無傷,"NT$21,900",New Taipei City,2025-06-26,iPhone 14 Pro Max,256,21900.0,https://www.facebook.com/marketplace/item/733280502714909/
Apple IPhone 14 PRO 256G 二手蘋果旗艦三鏡頭手機 iphone14 pro,"NT$15,000",New Taipei City,2025-06-26,iPhone 14 Pro,256,15000.0,https://www.facebook.com/marketplace/item/1681942735638462/
Iphone14 128G 電池100%,"NT$13,800",New Taipei City,2025-06-26,iPhone 14,128,13800.0,https://www.facebook.com/marketplace/item/2515794655437171/
【蘋果手機】Apple iPhone 14 128GB 單機 二手機 實體店面 # 6317,"NT$13,500",New Taipei City,2025-06-26,iPhone 14,128,13500.0,https://www.facebook.com/marketplace/item/1048885716849192/
Iphone 14 128g紫色 板橋可以面交,"NT$11,500",New Taipei City,2025-06-26,iPhone 14,128,11500.0,https://www.facebook.com/marketplace/item/1743275246307407/
iPhone 14 pro 128GB 紫色,"NT$15,500",New Taipei City,2025-06-26,iPhone 14 Pro,128,15500.0,https://www.facebook.com/marketplace/item/694447670065753/
Iphone14 plus 256藍色,"NT$15,800",New Taipei City,2025-06-26,iPhone 14 Plus,256,15800.0,https://www.facebook.com/marketplace/item/1452476105748991/
iPhone 14 Pro 128g 紫 88%🔋限量一台🔥,"NT$16,500","Taipei, Taiwan",2025-06-26,iPhone 14 Pro,128,16500.0,https://www.facebook.com/marketplace/item/2100775857078985/
iPhone 14 Pro Max 256G港版,"NT$25,000",New Taipei City,2025-06-26,iPhone 14 Pro Max,256,25000.0,https://www.facebook.com/marketplace/item/1438806610474188/
🔥iphone 14pro max 紫 128G 🔋77%🔥,"NT$18,000","Taipei, Taiwan",2025-06-26,iPhone 14 Pro Max,128,18000.0,https://www.facebook.com/marketplace/item/496160053560339/
Iphone 14 128 藍 白,"NT$13,000",New Taipei City,2025-06-26,iPhone 14,128,13000.0,https://www.facebook.com/marketplace/item/1741721966439990/
Iphone 14 128 藍 黑,"NT$13,500",New Taipei City,2025-06-26,iPhone 14,128,13500.0,https://www.facebook.com/marketplace/item/1056450559911753/
iPhone 14 Plus 256 藍色,"NT$16,800","Taipei, Taiwan",2025-06-26,iPhone 14 Plus,256,16800.0,https://www.facebook.com/marketplace/item/1446521506395400/
I phone14 128,"NT$11,500","Taipei, Taiwan",2025-06-26,iPhone 14,128,11500.0,https://www.facebook.com/marketplace/item/1023628223072543/
Iphone 14,"NT$12,500","Taipei, Taiwan",2025-06-26,iPhone 14,Unknown,12500.0,https://www.facebook.com/marketplace/item/1277799659965765/
賣這隻iphone14 256g 12000台北可面交 電池78%,"$12,000","Taipei, Taiwan",2025-06-26,iPhone 14,256,12000.0,https://www.facebook.com/marketplace/item/1392216012046541/
iPhone 14 256GB,"$12,000","Taipei, Taiwan",2025-06-26,iPhone 14,256,12000.0,https://www.facebook.com/marketplace/item/1039791731422330/
IPHONE 14 PLUS 256G,"NT$15,500",New Taipei City,2025-06-26,iPhone 14 Plus,256,15500.0,https://www.facebook.com/marketplace/item/3295553857251128/
iphone 14pro,"NT$18,000","Taipei, Taiwan",2025-06-26,iPhone 14 Pro,Unknown,18000.0,https://www.facebook.com/marketplace/item/1226927418827584/
