excluded_reason,title,price,location,date,model,storage,price_num,normalized_link
Accessory / non-phone,iPhone 12mini 128G 白色 功能正常 配件齊全,"NT$4,500","Taichung, Taiwan",2025-07-03,iPhone 12 mini,128,4500.0,https://www.facebook.com/marketplace/item/1904633650339303/
Accessory / non-phone,iphone13Promax藍128GB 台中自取 二手可貼換,"NT$14,980","Taichung, Taiwan",2025-07-03,iPhone 13 Pro Max,128,14980.0,https://www.facebook.com/marketplace/item/1414220523181953/
Accessory / non-phone,iPhone 11～16手機殼 【🔥大特賣】,$500,"Kaohsiung, Taiwan",2025-07-03,iPhone 11,Unknown,500.0,https://www.facebook.com/marketplace/item/1243002747290857/
Unknown model,iPhone SE2 (2020) 128g,"$4,500","Kaohsiung, Taiwan",2025-07-03,Unknown,128,4500.0,https://www.facebook.com/marketplace/item/1852471952170810/
Accessory / non-phone,店保90天｜iPhone 15 Pro Max 256G 全功能正常！電池86% 原色 6.7吋 #8047 二手iPhone（歡迎貼換，小心詐騙！）,"NT$29,500",New Taipei City,2025-07-03,iPhone 15 Pro Max,256,29500.0,https://www.facebook.com/marketplace/item/764246132790907/
Accessory / non-phone,📱型號：IPhone 16 🗃容量：128G 🎨顏色：白色 🔋電池：94% 🔌配件：無盒 💠機況：保固到2025/10/28 🗺️限高屏地區面交,"NT$23,000",Pingtung,2025-07-03,iPhone 16,128,23000.0,https://www.facebook.com/marketplace/item/1457871968571617/
Accessory / non-phone,dapad mageking uag 犀牛盾 iPhone 16 基礎版手機殼 中和面交,"NT$1,000",New Taipei City,2025-07-03,iPhone 16,Unknown,1000.0,https://www.facebook.com/marketplace/item/628857820247184/
Accessory / non-phone,全新💖Iphone 16 粉色手機殼 含掛繩,NT$130,"Taichung, Taiwan",2025-07-03,iPhone 16,Unknown,130.0,https://www.facebook.com/marketplace/item/1923173895117500/
Accessory / non-phone,售 iPhone14 Pro / ProMax保護貼,NT$50,New Taipei City,2025-06-26,iPhone 14 Pro,Unknown,50.0,https://www.facebook.com/marketplace/item/1724016568199393/
Accessory / non-phone,IPhone14pro手機殼,NT$30,"Taipei, Taiwan",2025-06-26,iPhone 14 Pro,Unknown,30.0,https://www.facebook.com/marketplace/item/1634388700833526/
Accessory / non-phone,完美二手 iPhone14 Pro 256G 黑色~6.1吋~送滿版玻璃貼+透明殼,"NT$8,000",New Taipei City,2025-06-26,iPhone 14 Pro,256,8000.0,https://www.facebook.com/marketplace/item/2337789516616371/
Accessory / non-phone,I Phone 14PROMAX金128G 功能正常 機況很好 電池健康84% 付UAG防摔殼 面交請到樹林火車站 或府中捷運站,"NT$17,900",New Taipei City,2025-06-26,iPhone 14 Pro Max,128,17900.0,https://www.facebook.com/marketplace/item/736652995414592/
Accessory / non-phone,iPhone 14 128g 紫 電池80% 無盒裝有配件,"$15,500","Taipei, Taiwan",2025-06-26,iPhone 14,128,15500.0,https://www.facebook.com/marketplace/item/1972665363471332/
Accessory / non-phone,iPhone 13 Pro Max/ 14 Plus Castify 手機殼 iPhone 11 犀牛盾 IMOS保護貼Apple 原廠充電線、充電頭,NT$100,New Taipei City,2025-06-26,Multiple,Unknown,100.0,https://www.facebook.com/marketplace/item/1066320012024081/
Accessory / non-phone,二手🌟iPhone14 Pro Max 128G 暗夜紫色 電池100% 配件齊全 功能皆正常,"NT$9,000",New Taipei City,2025-06-26,iPhone 14 Pro Max,128,9000.0,https://www.facebook.com/marketplace/item/584745107664574/
Accessory / non-phone,【蘋果手機】Apple iPhone 14 128GB 單機 贈線、玻、殼 #6316,"NT$13,500",New Taipei City,2025-06-26,iPhone 14,128,13500.0,https://www.facebook.com/marketplace/item/30053296054315148/
Price is zero,12pro 256,Free,"Taipei, Taiwan",2025-06-26,iPhone 12 Pro,256,0.0,https://www.facebook.com/marketplace/item/2972888182885911/
Accessory / non-phone,iPhone 14 Plus 128G 太空黑 附全新原廠線/有盒子/有貼紙*買就送 UAG 頂級款MagSafe 軍規殼+全新空壓殼 +imos螢幕/鏡頭保護貼+原廠有線耳機+充電線,"$21,000","Taipei, Taiwan",2025-06-26,iPhone 14 Plus,128,21000.0,https://www.facebook.com/marketplace/item/711428361521239/
Accessory / non-phone,iPhone14 Pro SKINARMA 磁吸保護殼 紫,NT$550,New Taipei City,2025-06-26,iPhone 14 Pro,Unknown,550.0,https://www.facebook.com/marketplace/item/1363442948035094/
Unknown model,二手14 Pro 256GB銀色電池88%無拆修功能正常~,"NT$17,500",New Taipei City,2025-06-26,Unknown,256,17500.0,https://www.facebook.com/marketplace/item/588691280469066/
Accessory / non-phone,DEVILCASE惡魔防摔殼3 『蘋果iPhone 15』專用,NT$350,New Taipei City,2025-06-26,iPhone 15,Unknown,350.0,https://www.facebook.com/marketplace/item/1031482635623052/
Accessory / non-phone,二手casetify iPhone16 Pro 透明Magsafe 手機殼,"NT$1,500",New Taipei City,2025-06-26,iPhone 16 Pro,Unknown,1500.0,https://www.facebook.com/marketplace/item/1217697396610638/
Accessory / non-phone,14pormax 手機殼,NT$500,"Taipei, Taiwan",2025-06-26,Unknown,Unknown,500.0,https://www.facebook.com/marketplace/item/572206095637336/
Accessory / non-phone,iPhone 16 pro max手機殼,NT$500,"Taipei, Taiwan",2025-06-26,iPhone 16 Pro Max,Unknown,500.0,https://www.facebook.com/marketplace/item/699661332786855/
Accessory / non-phone,iPhone 13pro max Torras 支架防摔手機殼 （透明） 全新未使用 （拆掉後才發現買錯） 價格 650含運（超商） 謝謝,NT$650,"Taipei, Taiwan",2025-06-26,iPhone 13 Pro Max,Unknown,650.0,https://www.facebook.com/marketplace/item/1474017166901985/
Accessory / non-phone,全新iPhone 保護貼/保護殼,NT$30,New Taipei City,2025-06-26,Unknown,Unknown,30.0,https://www.facebook.com/marketplace/item/1770519990200382/
Accessory / non-phone,【出售】IPhone 14 256G 【備註】外殼不漂亮/有傷 【電池】77% 【配件】 含充電線 【售價】 $10800 【電話/LINE】[hidden information] 【地點】 面交新北-三重,"$10,800",New Taipei City,2025-06-26,iPhone 14,256,10800.0,https://www.facebook.com/marketplace/item/1325102578578010/
Unknown model,手機,"$19,500",New Taipei City,2025-06-26,Unknown,Unknown,19500.0,https://www.facebook.com/marketplace/item/1981207715952850/
Accessory / non-phone,I PHONE 14 Pro MAX 手機殼,NT$10,"Taipei, Taiwan",2025-06-26,iPhone 14 Pro Max,Unknown,10.0,https://www.facebook.com/marketplace/item/745391144814252/
Accessory / non-phone,二手🌟iPhone14 Pro 128G 藍色 配件齊全 功能皆正常,"NT$8,000","Taipei, Taiwan",2025-06-26,iPhone 14 Pro,128,8000.0,https://www.facebook.com/marketplace/item/1284474077011397/
Accessory / non-phone,iPhone14 256G藍 6.1吋 電池100 功能正常 配件齊全,"NT$8,000","Taipei, Taiwan",2025-06-26,iPhone 14,256,8000.0,https://www.facebook.com/marketplace/item/1038886305015578/
Accessory / non-phone,[電池100%］iphone14pro 256G 台北 實體店面 可面交 二手機 備用機 舊機貼換 無卡分期 手機回收,"NT$17,500","Taipei, Taiwan",2025-06-26,iPhone 14 Pro,256,17500.0,https://www.facebook.com/marketplace/item/2376271076090885/
Accessory / non-phone,[128g]iphone14電池86% 台北 實體店面 可面交 二手機 備用機 舊機貼換 無卡分期 手機回收,"NT$11,500","Taipei, Taiwan",2025-06-26,iPhone 14,128,11500.0,https://www.facebook.com/marketplace/item/1277671367280755/
Accessory / non-phone,GEYAN保護貼,$200,"Taipei, Taiwan",2025-06-26,Unknown,Unknown,200.0,https://www.facebook.com/marketplace/item/1048660926924489/
Unknown model,Realme全新未使用手機,"NT$5,000","Taipei, Taiwan",2025-06-26,Unknown,Unknown,5000.0,https://www.facebook.com/marketplace/item/1654976095208719/
Accessory / non-phone,保護殼 iPhone 16 Pro Max 6.9,NT$400,New Taipei City,2025-06-26,iPhone 16 Pro Max,Unknown,400.0,https://www.facebook.com/marketplace/item/1582164236511512/
Accessory / non-phone,【優惠超低價】I PHONE 14 PRO 256G 銀色 ~ 送全配(滿版玻璃貼/軍規空壓殼/鏡頭貼/充電線/充電頭),"NT$17,000","Yünlin, Taiwan",2025-06-26,iPhone 14 Pro,256,17000.0,https://www.facebook.com/marketplace/item/1863215281139741/
Accessory / non-phone,📱型號：IPhone 14pro 🗃容量：256G 🎨顏色：紫色 🔋電池：78% 🔌配件：無盒 🗺️限高屏地區面交,"NT$18,000",Pingtung,2025-06-26,iPhone 14 Pro,256,18000.0,https://www.facebook.com/marketplace/item/1092826139327530/
Unknown model,14ProMax256 黑色 🉑搭配分期🉑搭配合約,"NT$21,000","Tainan, Taiwan",2025-06-26,Unknown,256,21000.0,https://www.facebook.com/marketplace/item/715946551112875/
Accessory / non-phone,售14pro256G 盒裝配件完整 九成新以上,"NT$17,800","Taoyuan District, Taoyuan",2025-06-26,Unknown,256,17800.0,https://www.facebook.com/marketplace/item/1045156537251088/
Accessory / non-phone,⚡️附配件iPhone 14 Pro Max 256G 黑 臺中市中區實體店面交,"NT$21,500","Taichung, Taiwan",2025-06-26,iPhone 14 Pro Max,256,21500.0,https://www.facebook.com/marketplace/item/2192941724489526/
Unknown model,14pro256,"$17,000","Taoyuan District, Taoyuan",2025-06-26,Unknown,256,17000.0,https://www.facebook.com/marketplace/item/1749248939004612/
Accessory / non-phone,敬騰通訊_IPHONE 14 128G 白 電池85% (1078) 無盒台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$8,000","Taichung, Taiwan",2025-06-26,iPhone 14,128,8000.0,https://www.facebook.com/marketplace/item/4066291780294369/
Accessory / non-phone,iPhone 14Promax 128/256GB 台中店取二手可折抵貼換,"NT$21,500","Taichung, Taiwan",2025-06-26,iPhone 14 Pro Max,128,21500.0,https://www.facebook.com/marketplace/item/705369528949653/
Accessory / non-phone,Iphone 14 128g 外觀佳 少用 無傷 功能正常 無維修 有原廠盒 原廠快充充電頭 手機,"NT$14,199",Lukang,2025-06-26,iPhone 14,128,14199.0,https://www.facebook.com/marketplace/item/1291448162398586/
Accessory / non-phone,iPhone 14 256G 紫色 電池82%🍎✨外觀漂亮😻盒裝配件完整,"NT$14,500","Taoyuan District, Taoyuan",2025-06-26,iPhone 14,256,14500.0,https://www.facebook.com/marketplace/item/1456954522338996/
Accessory / non-phone,iPhone 14 plus 128GB 紫色🔋85%盒裝配件完整,"NT$14,300","Taoyuan District, Taoyuan",2025-06-26,iPhone 14 Plus,128,14300.0,https://www.facebook.com/marketplace/item/1239931024441057/
Accessory / non-phone,iPhone 14 手機殼 apiou,NT$300,"Taoyuan District, Taoyuan",2025-06-26,iPhone 14,Unknown,300.0,https://www.facebook.com/marketplace/item/1585368175460849/
Accessory / non-phone,iPhone 14 Pro 128G 有玻璃貼 歡迎舊機折抵,"NT$15,500","Taichung, Taiwan",2025-06-26,iPhone 14 Pro,128,15500.0,https://www.facebook.com/marketplace/item/1771944493400015/
Accessory / non-phone,iPhone14 Pro 256G 配件齊全 低價售 面交,"NT$8,500","Taichung, Taiwan",2025-06-26,iPhone 14 Pro,256,8500.0,https://www.facebook.com/marketplace/item/1214149269931187/
Unknown model,售14 256G,"$14,500","Lotung, T'Ai-Wan, Taiwan",2025-06-26,Unknown,256,14500.0,https://www.facebook.com/marketplace/item/1955945768571112/
Unknown model,售14 PRO 256G紫色,"NT$17,000","Taichung, Taiwan",2025-06-26,Unknown,256,17000.0,https://www.facebook.com/marketplace/item/30796170533303574/
Accessory / non-phone,14 pro 256 外觀如圖 🉑️貼著換手機 、高階機退現金💰給您 🉑️提供過資料服務,"NT$17,500","Taichung, Taiwan",2025-06-26,iPhone 14 Pro,256,17500.0,https://www.facebook.com/marketplace/item/696812182771755/
Accessory / non-phone,14 pro max 256g紫🔋99%邊框有些裝殼痕跡,"NT$22,000","Taichung, Taiwan",2025-06-26,iPhone 14 Pro Max,256,22000.0,https://www.facebook.com/marketplace/item/1449583282863704/
Accessory / non-phone,iPhone 14 Pro 犀牛盾Clear聯名設計款透明手機殼 I Love Doodle - Cat Landscape - Fuji 富士山 - Crystal Clear（二手）,NT$499,New Taipei City,2025-06-26,iPhone 14 Pro,Unknown,499.0,https://www.facebook.com/marketplace/item/745105384572631/
Accessory / non-phone,IPHONE 14 PRO 犀牛盾二手殼,NT$150,"Taoyuan District, Taoyuan",2025-06-26,iPhone 14 Pro,Unknown,150.0,https://www.facebook.com/marketplace/item/1059772269630440/
Unknown model,14pro128,"$15,500","Taoyuan District, Taoyuan",2025-06-26,Unknown,128,15500.0,https://www.facebook.com/marketplace/item/908562991399350/
Accessory / non-phone,￼CASETiFY 二手手機殼iPhone 15 中指恐龍 聖誕節,$600,"Taipei, Taiwan",2025-06-26,iPhone 15,Unknown,600.0,https://www.facebook.com/marketplace/item/620635450845415/
Accessory / non-phone,"【型號】：iPhone 14pro 【規格】：128g 【顏色】：紫色 【機況】：功能正常無拆修過 【電池】：89% 【配件】：有原廠盒子, 線 【金額】：15800","$15,800","Kaohsiung, Taiwan",2025-06-26,iPhone 14 Pro,128,15800.0,https://www.facebook.com/marketplace/item/1262220758391034/
Accessory / non-phone,自售 iPhone 14 Pro Max 256G紫色包膜機 。 液晶小瑕疵 不影響使用‼️ 玻璃貼有受傷售出前會更新換一片霧面玻璃貼,"$20,000","Taoyuan District, Taoyuan",2025-06-26,iPhone 14 Pro Max,256,20000.0,https://www.facebook.com/marketplace/item/575862204913343/
Unknown model,iphone se3 128g 電磁100%原廠保固中,"NT$7,000","Taipei, Taiwan",2025-06-25,Unknown,128,7000.0,https://www.facebook.com/marketplace/item/3978209389157259/
Unknown model,Apple IPhone SE3 64G SE 3 二手蘋果5G手機 黑藍色 2022 第三代,"NT$5,000",New Taipei City,2025-06-25,Unknown,64,5000.0,https://www.facebook.com/marketplace/item/2501661676837829/
Unknown model,iPhone iPad 手機及平板公計20隻（零件機）,"NT$8,000",New Taipei City,2025-06-25,Unknown,Unknown,8000.0,https://www.facebook.com/marketplace/item/1543722540347071/
Accessory / non-phone,##iPhone 12 Pro 128G 6.1吋 黑色 石墨色 蘋果手機 螢幕保護貼 Apple##,"NT$4,600",New Taipei City,2025-06-25,iPhone 12 Pro,128,4600.0,https://www.facebook.com/marketplace/item/684089847925482/
Accessory / non-phone,出售iphone 12 pro 128G 配件齊全 保養很好 甜甜價出,"NT$1,200",New Taipei City,2025-06-25,iPhone 12 Pro,128,1200.0,https://www.facebook.com/marketplace/item/1054569229974864/
Accessory / non-phone,iPhone 13 pro 電池健康 88% 手機無傷功能都正常 可以面交 配件齊全,"NT$5,500","Taipei, Taiwan",2025-06-25,iPhone 13 Pro,Unknown,5500.0,https://www.facebook.com/marketplace/item/3589853767988656/
Price is zero,Apple iPhone 14 Pro Max - 512 GB - Unlocked Good Condition,Free,"Taipei, Taiwan",2025-06-25,iPhone 14 Pro Max,512,0.0,https://www.facebook.com/marketplace/item/9748550728605627/
Accessory / non-phone,【蘋果手機】iPhone 13 Pro 128G 附充電器 原盒#C0235#中古機#二手機#實體店面,"NT$14,000",New Taipei City,2025-06-25,iPhone 13 Pro,128,14000.0,https://www.facebook.com/marketplace/item/944608307779485/
Accessory / non-phone,iphone13 pro 256G+手機殼+全新充電+超強殼+螢幕貼,"NT$22,000",New Taipei City,2025-06-25,iPhone 13 Pro,256,22000.0,https://www.facebook.com/marketplace/item/1403644510966010/
Accessory / non-phone,iPhone 11包裝盒 含配件,NT$800,New Taipei City,2025-06-25,iPhone 11,Unknown,800.0,https://www.facebook.com/marketplace/item/687259730762126/
Accessory / non-phone,iPhone 12pro 128G （二手良品）原廠電池健康100%/藍/含防窺螢幕保護貼/手機殼,"$9,800","Taipei, Taiwan",2025-06-25,iPhone 12 Pro,128,9800.0,https://www.facebook.com/marketplace/item/690082893438146/
Accessory / non-phone,UAG iphone11pro 手機殼,NT$300,"Taipei, Taiwan",2025-06-25,iPhone 11 Pro,Unknown,300.0,https://www.facebook.com/marketplace/item/1226375322284263/
Accessory / non-phone,iPhone XS手機殼(女用),NT$50,"Taipei, Taiwan",2025-06-25,iPhone XS,Unknown,50.0,https://www.facebook.com/marketplace/item/740786041758134/
Accessory / non-phone,全新 iPhone 13 Pro Max 防窺紫光滿版 9H 保護貼,NT$130,New Taipei City,2025-06-25,iPhone 13 Pro Max,Unknown,130.0,https://www.facebook.com/marketplace/item/1368118147605457/
Accessory / non-phone,iPhone 13 手機殼,NT$120,"Taipei, Taiwan",2025-06-25,iPhone 13,Unknown,120.0,https://www.facebook.com/marketplace/item/693020266983704/
Accessory / non-phone,【附殼玻璃貼】Apple iPhone 12 128G 藍色 6.1吋 蘋果 交通方便 實體門市 二手機 A1237,"NT$7,500","Taipei, Taiwan",2025-06-25,iPhone 12,128,7500.0,https://www.facebook.com/marketplace/item/1253074896228909/
Unknown model,iphone se2 64g,"NT$3,500","Taipei, Taiwan",2025-06-25,Unknown,64,3500.0,https://www.facebook.com/marketplace/item/1210723650547405/
Accessory / non-phone,iPhone 6.5寸保護貼,NT$100,"Taipei, Taiwan",2025-06-25,iPhone 6,Unknown,100.0,https://www.facebook.com/marketplace/item/1291369999308806/
Accessory / non-phone,低價出售 iphone12 256G 綠色 全機無傷 無拆機 無泡水 配件齊全.,"NT$4,500",New Taipei City,2025-06-25,iPhone 12,256,4500.0,https://www.facebook.com/marketplace/item/750608027704094/
Unknown model,iPhone,"$2,500",New Taipei City,2025-06-25,Unknown,Unknown,2500.0,https://www.facebook.com/marketplace/item/1148664959978390/
Accessory / non-phone,板橋實體店面售二手iPhone 15 plus 256g 藍/粉色 可以舊機折抵貼換/可刷卡/可分期,"NT$23,000",New Taipei City,2025-06-25,iPhone 15 Plus,256,23000.0,https://www.facebook.com/marketplace/item/569520645849033/
Accessory / non-phone,Iphone15pro手機殼（犀牛盾）,NT$250,"Taipei, Taiwan",2025-06-25,iPhone 15 Pro,Unknown,250.0,https://www.facebook.com/marketplace/item/1271609157736479/
Accessory / non-phone,手機配件 Iphone16promax 空壓殼 滿版螢幕貼 便宜賣,NT$100,New Taipei City,2025-06-25,iPhone 16 Pro Max,Unknown,100.0,https://www.facebook.com/marketplace/item/1213404910141777/
Accessory / non-phone,iphone16 手機殼 僅用過一次,NT$100,"Taipei, Taiwan",2025-06-25,iPhone 16,Unknown,100.0,https://www.facebook.com/marketplace/item/2155319101598249/
Accessory / non-phone,iPhone Xs手機殼,NT$100,New Taipei City,2025-06-25,iPhone XS,Unknown,100.0,https://www.facebook.com/marketplace/item/1243744824071594/
Accessory / non-phone,iPhone 15 手機殼 (一個NT$199)全新,NT$199,New Taipei City,2025-06-25,iPhone 15,Unknown,199.0,https://www.facebook.com/marketplace/item/1435374610800993/
Accessory / non-phone,iPhone 13 128G粉 贈充電線已經保護貼,"NT$6,000",New Taipei City,2025-06-25,iPhone 13,128,6000.0,https://www.facebook.com/marketplace/item/1162982922148965/
Unknown model,iPhone 三星 各大廠牌,"$99,999",New Taipei City,2025-06-25,Unknown,Unknown,99999.0,https://www.facebook.com/marketplace/item/1874448620076536/
Accessory / non-phone,iPhone 11手機殼,NT$20,"Taipei, Taiwan",2025-06-25,iPhone 11,Unknown,20.0,https://www.facebook.com/marketplace/item/23955973017330886/
Price is zero,收一台iphone12 白色或黑色 功能全部正常 雙北面交 手機行先不用🙏,Free,"Taipei, Taiwan",2025-06-25,iPhone 12,Unknown,0.0,https://www.facebook.com/marketplace/item/1116034403881037/
